Bairro,Quartos,Banheiros,Metros Quadrados,Idade Predio,Jardim,Garagem,Andares,Vista,Estado Predio,Preco (£),Tipo Imovel_Detached House,Tipo Imovel_Semi-Detached,Tipo Aquecimento_Electric Heating,Tipo Aquecimento_Gas Heating,Tipo Aquecimento_Underfloor Heating,Varanda_Low-level Balcony,Varanda_No Balcony,Materiais_Laminate Flooring,Materiais_Marble,Materiais_Wood,Estilo Interior_Industrial,Estilo Interior_Minimalist,Estilo Interior_Modern
1269667.4420759259,5,3,230,21,1,0,2,1878492.504550762,2.0,1533333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,1,3,242,85,0,1,3,1878492.504550762,2.0,2904000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,2,1,154,72,0,0,2,1816293.2844578985,1.0,2464000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2452519.6210561837,3,1,54,55,0,1,3,1816293.2844578985,1.0,1080000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,5,2,233,72,0,1,2,1878492.504550762,0.0,4427000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1824983.7475390674,1,3,209,60,1,0,3,1912561.396328897,2.0,3135000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,1,2,236,84,1,1,2,1912561.396328897,0.0,3776000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1781150.6260902958,1,2,195,61,1,1,1,1878492.504550762,1.0,2184000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,5,3,201,6,0,1,3,1816293.2844578985,1.0,3819000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2291252.17166484,2,2,186,98,1,1,1,1878492.504550762,1.0,3348000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1626371.6486530523,5,1,144,65,1,0,1,1912561.396328897,1.0,1248000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1507524.1155518438,3,2,124,78,0,0,3,1878492.504550762,2.0,1190400,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,5,3,114,53,1,0,1,1816293.2844578985,1.0,1824000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,1,2,135,63,1,0,3,1878492.504550762,0.0,2160000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,3,2,121,50,1,0,3,1765154.3733213572,1.0,968000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1507524.1155518438,4,2,92,57,1,0,1,1765154.3733213572,2.0,1104000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1626371.6486530523,4,1,99,31,1,0,1,1830933.7961990314,2.0,1029599,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1269667.4420759259,5,1,124,88,0,0,1,1912561.396328897,0.0,992000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269667.4420759259,1,1,105,72,1,1,2,1830933.7961990314,0.0,1050000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,4,1,243,77,0,1,2,1830933.7961990314,2.0,2673000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781150.6260902958,4,2,203,50,1,1,3,1878492.504550762,1.0,2842000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2291252.17166484,5,3,209,45,0,0,3,1878492.504550762,0.0,3762000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,4,2,79,59,1,1,1,1830933.7961990314,1.0,758400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,2,2,139,35,0,1,1,1830933.7961990314,0.0,1946000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1626371.6486530523,1,1,228,9,1,1,3,1765154.3733213572,0.0,1975999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1957530.1587836633,2,2,244,16,1,0,2,1765154.3733213572,1.0,3123199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626371.6486530523,5,2,179,94,0,0,3,1878492.504550762,0.0,2327000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,4,3,177,83,1,0,3,1878492.504550762,0.0,1699200,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,5,3,158,41,1,1,1,1830933.7961990314,2.0,2001333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2452519.6210561837,1,1,81,74,0,0,3,1830933.7961990314,2.0,1620000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1824983.7475390674,4,1,123,92,0,0,2,1878492.504550762,2.0,1845000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1507524.1155518438,4,3,105,81,0,0,1,1830933.7961990314,2.0,1008000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2291252.17166484,4,2,160,16,0,0,1,1765154.3733213572,2.0,2880000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1333340.3054610975,3,3,68,28,1,0,1,1830933.7961990314,2.0,748000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,1,2,152,2,0,1,3,1765154.3733213572,0.0,1013333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,5,3,83,6,0,1,2,1765154.3733213572,2.0,1051333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1507524.1155518438,5,3,155,48,0,0,1,1816293.2844578985,2.0,1860000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1824983.7475390674,4,3,211,3,0,0,1,1830933.7961990314,2.0,2110000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1781150.6260902958,3,3,105,15,1,1,3,1912561.396328897,2.0,1176000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2291252.17166484,2,3,127,2,1,1,1,1765154.3733213572,1.0,1524000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2291252.17166484,3,3,103,56,1,1,3,1912561.396328897,0.0,1236000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1269667.4420759259,1,1,113,66,0,0,1,1912561.396328897,0.0,753333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,1,2,246,66,0,1,2,1830933.7961990314,1.0,2460000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1957530.1587836633,5,1,219,44,1,1,2,1830933.7961990314,1.0,2336000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,1,1,88,57,1,0,3,1830933.7961990314,1.0,1320000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,2,3,151,41,0,0,3,1830933.7961990314,2.0,2416000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1626371.6486530523,1,2,144,31,1,1,2,1878492.504550762,0.0,1872000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1626371.6486530523,4,2,217,13,1,1,3,1912561.396328897,0.0,1880666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1507524.1155518438,2,1,127,96,0,0,1,1878492.504550762,1.0,1016000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2282196.407549343,3,3,157,21,0,1,2,1912561.396328897,1.0,2386399,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,2,1,96,61,0,1,1,1830933.7961990314,2.0,960000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2291252.17166484,4,3,113,34,0,0,1,1765154.3733213572,0.0,1356000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2291252.17166484,4,1,66,89,1,0,2,1765154.3733213572,1.0,950400,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1333340.3054610975,2,1,223,72,1,1,3,1765154.3733213572,1.0,2453000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1957530.1587836633,3,2,149,33,1,1,3,1878492.504550762,2.0,1907199,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2282196.407549343,1,3,104,32,0,0,1,1816293.2844578985,0.0,1580799,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1824983.7475390674,3,1,195,59,0,0,3,1830933.7961990314,1.0,1950000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,3,1,80,79,0,1,2,1912561.396328897,2.0,1200000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,5,1,57,24,1,1,1,1912561.396328897,0.0,760000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2452519.6210561837,4,1,64,61,1,0,1,1878492.504550762,0.0,853333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1507524.1155518438,4,1,233,40,1,1,1,1878492.504550762,2.0,1864000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626371.6486530523,3,1,176,7,0,0,3,1878492.504550762,2.0,1830399,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1507524.1155518438,1,3,64,24,0,1,2,1878492.504550762,0.0,512000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,5,1,123,6,1,1,3,1912561.396328897,1.0,1558000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2291252.17166484,2,3,129,62,1,1,2,1830933.7961990314,2.0,2322000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2291252.17166484,2,2,228,37,1,0,2,1830933.7961990314,2.0,3283200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507524.1155518438,2,2,143,41,1,0,2,1912561.396328897,2.0,1716000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1269667.4420759259,3,3,217,82,1,1,1,1816293.2844578985,2.0,2170000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,4,1,153,13,1,1,2,1878492.504550762,1.0,1836000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1781150.6260902958,2,2,62,42,1,0,3,1816293.2844578985,2.0,694400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1781150.6260902958,4,1,100,64,1,1,2,1912561.396328897,0.0,1120000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1781150.6260902958,2,3,134,47,0,0,3,1878492.504550762,1.0,1876000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957530.1587836633,1,1,92,5,1,1,3,1765154.3733213572,2.0,1472000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,2,1,175,38,0,1,3,1830933.7961990314,1.0,1750000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1957530.1587836633,1,3,155,20,1,1,2,1912561.396328897,1.0,2480000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,2,2,170,99,0,1,2,1816293.2844578985,2.0,1813333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,4,1,204,52,0,0,1,1878492.504550762,2.0,3060000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1781150.6260902958,2,1,243,20,1,0,3,1765154.3733213572,1.0,3402000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291252.17166484,2,2,137,94,0,1,1,1912561.396328897,1.0,2466000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,1,3,132,66,1,1,2,1912561.396328897,1.0,2006400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,2,2,93,48,1,0,2,1765154.3733213572,2.0,1240000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1626371.6486530523,5,3,221,49,1,0,2,1765154.3733213572,2.0,1915333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626371.6486530523,5,2,195,58,0,1,3,1816293.2844578985,1.0,1689999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,3,3,134,26,1,1,2,1878492.504550762,2.0,2546000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1626371.6486530523,4,2,142,83,1,1,1,1912561.396328897,2.0,1476799,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,2,2,115,7,1,1,1,1878492.504550762,0.0,1265000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1626371.6486530523,4,2,166,68,1,1,1,1830933.7961990314,1.0,1726399,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1507524.1155518438,1,1,54,26,1,1,2,1912561.396328897,1.0,518400,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2282196.407549343,1,3,123,9,1,1,2,1830933.7961990314,2.0,1558000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2291252.17166484,3,1,71,70,0,1,2,1912561.396328897,0.0,1022400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2291252.17166484,4,2,108,58,0,0,1,1912561.396328897,1.0,1296000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,2,1,225,57,0,0,2,1878492.504550762,0.0,2250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626371.6486530523,1,2,216,29,0,1,1,1816293.2844578985,1.0,2246399,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,3,2,248,62,0,0,3,1878492.504550762,1.0,2480000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1824983.7475390674,4,3,188,29,1,1,3,1912561.396328897,0.0,2256000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1781150.6260902958,3,2,149,71,0,0,1,1878492.504550762,0.0,1668800,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507524.1155518438,2,2,96,8,1,1,3,1830933.7961990314,0.0,921600,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,4,1,193,82,0,1,1,1878492.504550762,0.0,1544000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1507524.1155518438,2,3,162,82,1,0,2,1830933.7961990314,2.0,1555200,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1333340.3054610975,5,1,169,27,0,1,1,1816293.2844578985,0.0,1487199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1824983.7475390674,2,3,115,64,1,0,1,1816293.2844578985,2.0,1150000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2282196.407549343,2,3,141,85,1,0,3,1816293.2844578985,0.0,1786000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,5,2,59,80,1,0,3,1912561.396328897,0.0,786666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1507524.1155518438,4,3,94,81,0,1,2,1816293.2844578985,1.0,1128000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2452519.6210561837,4,1,54,99,1,1,3,1830933.7961990314,0.0,1080000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2452519.6210561837,1,1,182,58,1,1,1,1878492.504550762,1.0,3640000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,3,1,110,72,0,0,3,1816293.2844578985,2.0,733333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1781150.6260902958,1,3,140,49,0,0,1,1816293.2844578985,0.0,1568000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1781150.6260902958,1,3,228,37,1,0,3,1816293.2844578985,1.0,2128000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1269667.4420759259,1,1,192,21,1,1,2,1830933.7961990314,1.0,1920000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1824983.7475390674,4,2,163,24,0,0,1,1830933.7961990314,2.0,2445000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1507524.1155518438,4,3,218,48,1,0,2,1830933.7961990314,1.0,2092800,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1626371.6486530523,5,3,219,79,1,0,1,1816293.2844578985,2.0,2277599,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,2,3,130,86,1,1,1,1830933.7961990314,2.0,2600000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1507524.1155518438,3,1,204,70,1,1,2,1830933.7961990314,1.0,2448000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2282196.407549343,4,1,241,4,0,0,1,1765154.3733213572,1.0,3052666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2291252.17166484,3,3,82,18,0,0,2,1765154.3733213572,1.0,984000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2291252.17166484,2,3,243,90,0,1,3,1816293.2844578985,0.0,4374000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1269667.4420759259,3,1,216,70,0,0,1,1830933.7961990314,0.0,1440000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,4,3,142,20,1,0,2,1912561.396328897,2.0,1798666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,4,3,68,79,0,1,1,1878492.504550762,2.0,1020000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,3,1,192,18,1,0,2,1878492.504550762,2.0,2432000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1269667.4420759259,5,3,201,28,0,0,2,1830933.7961990314,2.0,2010000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2452519.6210561837,4,3,87,20,0,1,2,1830933.7961990314,1.0,1740000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1957530.1587836633,3,1,149,72,0,1,2,1816293.2844578985,1.0,2384000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,5,3,247,20,0,1,2,1878492.504550762,0.0,2470000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1626371.6486530523,5,3,64,25,1,1,3,1912561.396328897,2.0,554666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1824983.7475390674,1,1,128,4,1,1,3,1830933.7961990314,2.0,1920000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2452519.6210561837,1,3,82,62,1,0,2,1912561.396328897,1.0,1093333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2291252.17166484,2,1,194,11,0,1,3,1830933.7961990314,2.0,2793600,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,4,2,74,10,1,0,2,1830933.7961990314,0.0,1406000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1333340.3054610975,2,2,234,56,0,1,2,1830933.7961990314,2.0,2059200,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2452519.6210561837,4,3,103,89,0,1,3,1878492.504550762,1.0,1373333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,2,3,176,20,1,1,3,1816293.2844578985,0.0,1290666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,4,2,99,22,1,1,1,1765154.3733213572,0.0,1504800,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,3,1,198,97,1,0,2,1878492.504550762,2.0,2059199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1626371.6486530523,4,2,98,49,1,1,2,1878492.504550762,0.0,849333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,2,3,125,41,1,1,2,1765154.3733213572,1.0,1875000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,1,3,173,19,0,1,1,1878492.504550762,2.0,1799199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,5,2,81,49,1,1,1,1830933.7961990314,1.0,702000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,2,1,124,8,1,1,3,1912561.396328897,2.0,1240000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2282196.407549343,3,1,209,95,1,1,2,1878492.504550762,2.0,3176799,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1957530.1587836633,5,3,119,63,0,0,2,1765154.3733213572,0.0,1904000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2291252.17166484,3,2,235,50,1,0,1,1878492.504550762,0.0,3384000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,2,3,86,47,1,1,2,1912561.396328897,0.0,1290000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,3,2,191,35,1,0,3,1878492.504550762,0.0,1528000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,5,2,125,25,1,1,1,1816293.2844578985,0.0,1400000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1269667.4420759259,4,2,94,74,0,0,1,1816293.2844578985,2.0,940000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1507524.1155518438,2,3,194,95,0,0,1,1816293.2844578985,2.0,1862400,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1333340.3054610975,1,1,211,46,1,0,2,1878492.504550762,0.0,2321000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
